#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Wed Oct 11 17:36:06 EDT 2017,42,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 , ,
11,Wed Oct 11 18:31:27 EDT 2017,42,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 , ,
12,Wed Oct 11 18:33:52 EDT 2017,42,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 , ,
13,Wed Oct 11 18:51:42 EDT 2017,52,10,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ EfficiencyTest1 InsertTest2+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 , ,
14,Wed Oct 11 18:54:03 EDT 2017,52,0,Assignment3Suite,BuildTest1 DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest2+ InsertTest1+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2- BuildTest3- DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 InsertTest2- InsertTest3 , ,
15,Wed Oct 11 19:01:41 EDT 2017,52,0,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMinTest3 EfficiencyTest1 InsertTest2+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2- DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1- InsertTest3 , ,
16,Wed Oct 11 19:15:52 EDT 2017,31,-21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3- DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2- SizeTest3- SizeTest4- , ,
17,Wed Oct 11 19:20:00 EDT 2017,52,21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ EfficiencyTest1 InsertTest2 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 , ,
18,Wed Oct 11 19:26:32 EDT 2017,68,16,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2+ InsertTest1+ InsertTest2 InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
19,Wed Oct 11 19:29:03 EDT 2017,68,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
20,Wed Oct 11 19:31:02 EDT 2017,68,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
21,Wed Oct 11 19:34:05 EDT 2017,68,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
22,Wed Oct 11 19:37:20 EDT 2017,78,10,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 DelMinTest4+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 , ,
23,Wed Oct 11 19:37:38 EDT 2017,84,6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
24,Wed Oct 11 19:44:38 EDT 2017,89,5,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest+ GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1- GetMinTest1 , ,
25,Wed Oct 11 19:47:12 EDT 2017,100,11,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1+ GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
26,Wed Oct 11 20:20:07 EDT 2017,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
